-0.00017094	0
0	0
0.00017094	0.102904422
0.00034188	0.346177788
0.000512821	0.283595769
0.000683761	0.236391733
0.000854701	0.21431183
0.001025641	0.181582862
0.001196581	0.14409501
0.001367521	0.109817789
0.001538462	0.088114334
0.001709402	0.07403032
0.001880342	0.062460281
0.002051282	0.050740693
0.002222222	0.042786309
0.002393162	0.025288936
0.002564103	0.01767773
0.002735043	0.010461662
0.002905983	0.00409668
0.003076923	0.001117979
0.003247863	0.00205129
0.003418803	-0.000525964
0.003589744	-0.001619498
0.003760684	-0.012338942
0.003931624	-0.008921425
0.004102564	-0.000699105
0.004273504	3.08571E-05
0.004444444	0.005167593
0.004615385	0.013563356
0.004786325	0.039037849
0.004957265	0.038736829
0.005128205	0.045290029
0.005299145	0.042865025
0.005470085	0.03106664
0.005641026	0.030277392
0.005811966	0.056958978
0.005982906	0.049332684
0.006153846	0.038371734
0.006324786	0.036434795
0.006495726	0.030507656
0.006666667	0.021911749
0.006837607	0.01949833
0.007008547	0.01969597
0.007179487	0.019196076
0.007350427	0.011660114
0.007521368	0.003319206
0.007692308	0.000814075
0.007863248	0.009649347
0.008034188	0.013710819
0.008205128	0.014711921
0.008376068	0.015752274
0.008547009	0.01705837
0.008717949	0.018579234
0.008888889	0.020763357
0.009059829	0.024741711
0.009230769	0.028092149
0.009401709	0.031651081
0.00957265	0.032690104
0.00974359	0.029838639
0.00991453	0.032284997
0.01008547	0.026350344
0.01025641	0.022447402
0.01042735	0.023588745
0.010598291	0.016347188
0.010769231	0.01404235
0.010940171	0.017701166
0.011111111	0.01707922
0.011282051	0.018250199
0.011452991	0.015047111
0.011623932	0.011452381
0.011794872	0.009905148
0.011965812	0.009694189
0.012136752	0.007045405
0.012307692	0.002873688
0.012478632	0.003860251
0.012649573	-0.000706103
0.012820513	-0.005374536
0.012991453	-0.001917912
0.013162393	-4.64003E-05
0.013333333	0.001503505
0.013504274	0.003465411
0.013675214	0.005204258
0.013846154	0.00710601
0.014017094	0.009000151
0.014188034	0.0109577
0.014358974	0.013206365
0.014529915	0.015476627
0.014700855	0.017405376
0.014871795	0.019048058
0.015042735	0.021464901
0.015213675	0.062215718
0.015384615	0.021811289
0.015555556	0.054999869
0.015726496	0.064333011
0.015897436	0.064257309
0.016068376	0.067384559
0.016239316	0.067330525
0.016410256	0.0587276
0.016581197	0.048160215
0.016752137	0.043285307
0.016923077	0.041475135
0.017094017	0.03959302
0.017264957	0.037814421
0.017435897	0.036750919
